id,pingId,tukTukId,regNumber,latitude,longitude,speed,heading,accuracy,batteryLevel,timestamp
245,PING-000246,2,WP-TUK-0002,6.781098,79.988425,42,349,3.5,36,2026-04-03T10:30:00.000Z
246,PING-000247,2,WP-TUK-0002,6.781104,79.987355,31,198,5,44,2026-04-03T11:00:00.000Z
247,PING-000248,2,WP-TUK-0002,6.779838,79.989041,47,108,6.7,47,2026-04-03T11:30:00.000Z
248,PING-000249,2,WP-TUK-0002,6.779462,79.989372,48,169,5,43,2026-04-03T12:00:00.000Z
249,PING-000250,2,WP-TUK-0002,6.778791,79.9903,0,269,6.7,88,2026-04-03T12:30:00.000Z
250,PING-000251,2,WP-TUK-0002,6.77954,79.991446,54,248,5,57,2026-04-03T13:00:00.000Z
251,PING-000252,2,WP-TUK-0002,6.779221,79.990098,41,177,5.7,60,2026-04-03T13:30:00.000Z
252,PING-000253,2,WP-TUK-0002,6.780653,79.988908,46,225,7.2,88,2026-04-03T14:00:00.000Z
253,PING-000254,2,WP-TUK-0002,6.7818,79.988342,47,343,9.5,92,2026-04-03T14:30:00.000Z
254,PING-000255,2,WP-TUK-0002,6.782652,79.986486,14,297,3.6,82,2026-04-03T15:00:00.000Z
255,PING-000256,2,WP-TUK-0002,6.783862,79.985242,10,323,4.9,58,2026-04-03T15:30:00.000Z
256,PING-000257,2,WP-TUK-0002,6.783141,79.983345,37,290,3.9,51,2026-04-03T16:00:00.000Z
257,PING-000258,3,WP-TUK-0003,6.436036,79.966886,40,153,4.1,23,2026-03-27T00:30:00.000Z
258,PING-000259,3,WP-TUK-0003,6.434188,79.965422,38,289,9.4,60,2026-03-27T01:00:00.000Z
259,PING-000260,3,WP-TUK-0003,6.434088,79.964792,49,256,8.1,64,2026-03-27T01:30:00.000Z
260,PING-000261,3,WP-TUK-0003,6.434211,79.963744,43,287,5.8,67,2026-03-27T02:00:00.000Z
261,PING-000262,3,WP-TUK-0003,6.433346,79.964042,48,331,5.2,57,2026-03-27T02:30:00.000Z
262,PING-000263,3,WP-TUK-0003,6.435164,79.963212,38,320,7.1,29,2026-03-27T03:00:00.000Z
263,PING-000264,3,WP-TUK-0003,6.43466,79.962213,39,244,7.7,87,2026-03-27T03:30:00.000Z
264,PING-000265,3,WP-TUK-0003,6.432918,79.960748,23,277,6.4,88,2026-03-27T04:00:00.000Z
265,PING-000266,3,WP-TUK-0003,6.433192,79.959511,42,70,3.9,87,2026-03-27T04:30:00.000Z
266,PING-000267,3,WP-TUK-0003,6.433601,79.961483,19,279,9.8,96,2026-03-27T05:00:00.000Z
267,PING-000268,3,WP-TUK-0003,6.435202,79.963193,50,335,9.7,88,2026-03-27T05:30:00.000Z
268,PING-000269,3,WP-TUK-0003,6.436406,79.964606,39,196,9.7,76,2026-03-27T06:00:00.000Z
269,PING-000270,3,WP-TUK-0003,6.436902,79.965506,10,0,7.9,46,2026-03-27T06:30:00.000Z
270,PING-000271,3,WP-TUK-0003,6.435557,79.9639,55,279,5.5,96,2026-03-27T07:00:00.000Z
271,PING-000272,3,WP-TUK-0003,6.434099,79.963381,56,348,9.7,90,2026-03-27T07:30:00.000Z
272,PING-000273,3,WP-TUK-0003,6.433179,79.962502,56,150,7.4,22,2026-03-27T08:00:00.000Z
273,PING-000274,3,WP-TUK-0003,6.434206,79.962636,36,81,4.7,84,2026-03-27T08:30:00.000Z
274,PING-000275,3,WP-TUK-0003,6.433735,79.963756,23,297,8.4,58,2026-03-27T09:00:00.000Z
275,PING-000276,3,WP-TUK-0003,6.433705,79.964255,36,214,6,24,2026-03-27T09:30:00.000Z
276,PING-000277,3,WP-TUK-0003,6.434367,79.965113,54,292,7.4,45,2026-03-27T10:00:00.000Z
277,PING-000278,3,WP-TUK-0003,6.436176,79.965708,59,194,9.6,45,2026-03-27T10:30:00.000Z
278,PING-000279,3,WP-TUK-0003,6.43713,79.966657,44,115,3.9,38,2026-03-27T11:00:00.000Z
279,PING-000280,3,WP-TUK-0003,6.435886,79.967966,12,214,4.4,91,2026-03-27T11:30:00.000Z
280,PING-000281,3,WP-TUK-0003,6.43392,79.96681,1,79,3.5,99,2026-03-27T12:00:00.000Z
281,PING-000282,3,WP-TUK-0003,6.432002,79.965215,51,339,5.9,43,2026-03-27T12:30:00.000Z
282,PING-000283,3,WP-TUK-0003,6.432512,79.96392,32,264,7.3,40,2026-03-27T13:00:00.000Z
283,PING-000284,3,WP-TUK-0003,6.431654,79.963207,0,4,3.5,77,2026-03-27T13:30:00.000Z
284,PING-000285,3,WP-TUK-0003,6.431421,79.96318,2,22,3.2,32,2026-03-27T14:00:00.000Z
285,PING-000286,3,WP-TUK-0003,6.432974,79.965146,31,219,8.3,29,2026-03-27T14:30:00.000Z
286,PING-000287,3,WP-TUK-0003,6.43256,79.965879,31,317,5.2,57,2026-03-27T15:00:00.000Z
287,PING-000288,3,WP-TUK-0003,6.43352,79.96495,13,167,8.7,91,2026-03-27T15:30:00.000Z
288,PING-000289,3,WP-TUK-0003,6.434003,79.963792,13,297,8.7,26,2026-03-27T16:00:00.000Z
289,PING-000290,3,WP-TUK-0003,6.432432,79.962779,39,288,9.4,95,2026-03-28T00:30:00.000Z
290,PING-000291,3,WP-TUK-0003,6.4337,79.962445,54,49,7.1,75,2026-03-28T01:00:00.000Z
291,PING-000292,3,WP-TUK-0003,6.432197,79.962808,56,7,3.6,36,2026-03-28T01:30:00.000Z
292,PING-000293,3,WP-TUK-0003,6.433834,79.964374,48,30,9.9,41,2026-03-28T02:00:00.000Z
293,PING-000294,3,WP-TUK-0003,6.434376,79.966269,48,116,7.6,50,2026-03-28T02:30:00.000Z
294,PING-000295,3,WP-TUK-0003,6.433178,79.967791,18,90,4.3,24,2026-03-28T03:00:00.000Z
295,PING-000296,3,WP-TUK-0003,6.4346,79.965982,13,228,4.3,42,2026-03-28T03:30:00.000Z
296,PING-000297,3,WP-TUK-0003,6.433526,79.967057,48,180,5.8,58,2026-03-28T04:00:00.000Z
297,PING-000298,3,WP-TUK-0003,6.432271,79.966255,9,294,3.1,58,2026-03-28T04:30:00.000Z
298,PING-000299,3,WP-TUK-0003,6.430318,79.965002,0,151,7,78,2026-03-28T05:00:00.000Z
299,PING-000300,3,WP-TUK-0003,6.428871,79.964591,28,355,5.5,89,2026-03-28T05:30:00.000Z
300,PING-000301,3,WP-TUK-0003,6.430816,79.963347,57,137,4.5,87,2026-03-28T06:00:00.000Z
301,PING-000302,3,WP-TUK-0003,6.430243,79.96361,43,191,6.2,40,2026-03-28T06:30:00.000Z
302,PING-000303,3,WP-TUK-0003,6.428917,79.963134,48,226,6.8,47,2026-03-28T07:00:00.000Z
303,PING-000304,3,WP-TUK-0003,6.430856,79.964885,25,162,8,43,2026-03-28T07:30:00.000Z
304,PING-000305,3,WP-TUK-0003,6.429986,79.965242,49,44,6.8,38,2026-03-28T08:00:00.000Z
305,PING-000306,3,WP-TUK-0003,6.431211,79.96621,29,196,4.7,26,2026-03-28T08:30:00.000Z
306,PING-000307,3,WP-TUK-0003,6.430443,79.965345,22,41,6.9,57,2026-03-28T09:00:00.000Z
307,PING-000308,3,WP-TUK-0003,6.429974,79.967131,38,270,6.9,30,2026-03-28T09:30:00.000Z
308,PING-000309,3,WP-TUK-0003,6.427977,79.967569,50,314,5.1,99,2026-03-28T10:00:00.000Z
309,PING-000310,3,WP-TUK-0003,6.426548,79.967238,23,137,3.8,58,2026-03-28T10:30:00.000Z
310,PING-000311,3,WP-TUK-0003,6.425457,79.965304,52,238,7.3,83,2026-03-28T11:00:00.000Z
311,PING-000312,3,WP-TUK-0003,6.427384,79.966973,41,238,9.2,72,2026-03-28T11:30:00.000Z
312,PING-000313,3,WP-TUK-0003,6.428992,79.966074,39,5,3.4,65,2026-03-28T12:00:00.000Z
313,PING-000314,3,WP-TUK-0003,6.430145,79.965444,21,40,9.9,26,2026-03-28T12:30:00.000Z
314,PING-000315,3,WP-TUK-0003,6.428273,79.965411,50,212,3.1,39,2026-03-28T13:00:00.000Z
315,PING-000316,3,WP-TUK-0003,6.428136,79.967319,44,165,6.2,97,2026-03-28T13:30:00.000Z
316,PING-000317,3,WP-TUK-0003,6.429499,79.967202,47,263,6.7,51,2026-03-28T14:00:00.000Z
317,PING-000318,3,WP-TUK-0003,6.431178,79.968566,10,274,7.8,96,2026-03-28T14:30:00.000Z
318,PING-000319,3,WP-TUK-0003,6.429604,79.967109,6,38,5.7,45,2026-03-28T15:00:00.000Z
319,PING-000320,3,WP-TUK-0003,6.430015,79.966499,10,141,5.1,59,2026-03-28T15:30:00.000Z
320,PING-000321,3,WP-TUK-0003,6.431281,79.964575,52,332,9.8,34,2026-03-28T16:00:00.000Z
321,PING-000322,3,WP-TUK-0003,6.432483,79.964239,30,228,4.4,37,2026-03-29T00:30:00.000Z
322,PING-000323,3,WP-TUK-0003,6.431099,79.965124,23,215,9.2,31,2026-03-29T01:00:00.000Z
323,PING-000324,3,WP-TUK-0003,6.430208,79.96618,18,356,5.1,89,2026-03-29T01:30:00.000Z
324,PING-000325,3,WP-TUK-0003,6.431026,79.968094,6,24,7.9,32,2026-03-29T02:00:00.000Z
325,PING-000326,3,WP-TUK-0003,6.432771,79.969416,14,28,4.5,33,2026-03-29T02:30:00.000Z
326,PING-000327,3,WP-TUK-0003,6.434111,79.968595,40,193,9.9,38,2026-03-29T03:00:00.000Z
327,PING-000328,3,WP-TUK-0003,6.432497,79.968244,54,33,4.4,67,2026-03-29T03:30:00.000Z
328,PING-000329,3,WP-TUK-0003,6.431876,79.968924,35,219,4.2,39,2026-03-29T04:00:00.000Z
329,PING-000330,3,WP-TUK-0003,6.431233,79.967617,42,313,4.3,55,2026-03-29T04:30:00.000Z
330,PING-000331,3,WP-TUK-0003,6.429336,79.96655,30,242,6.1,49,2026-03-29T05:00:00.000Z
331,PING-000332,3,WP-TUK-0003,6.427853,79.966372,26,290,8.3,20,2026-03-29T05:30:00.000Z
332,PING-000333,3,WP-TUK-0003,6.428373,79.96754,58,215,6.9,30,2026-03-29T06:00:00.000Z
333,PING-000334,3,WP-TUK-0003,6.42857,79.967773,5,235,7.3,64,2026-03-29T06:30:00.000Z
334,PING-000335,3,WP-TUK-0003,6.428652,79.969609,38,29,5.5,99,2026-03-29T07:00:00.000Z
335,PING-000336,3,WP-TUK-0003,6.429403,79.967683,11,287,9.2,87,2026-03-29T07:30:00.000Z
336,PING-000337,3,WP-TUK-0003,6.429094,79.967218,59,98,9.9,39,2026-03-29T08:00:00.000Z
337,PING-000338,3,WP-TUK-0003,6.428629,79.967471,7,92,3.4,55,2026-03-29T08:30:00.000Z
338,PING-000339,3,WP-TUK-0003,6.429784,79.969082,58,294,8.4,56,2026-03-29T09:00:00.000Z
339,PING-000340,3,WP-TUK-0003,6.42834,79.970544,29,143,5.7,75,2026-03-29T09:30:00.000Z
340,PING-000341,3,WP-TUK-0003,6.429084,79.971808,15,307,8.2,30,2026-03-29T10:00:00.000Z
341,PING-000342,3,WP-TUK-0003,6.429102,79.972996,42,251,6.2,48,2026-03-29T10:30:00.000Z
342,PING-000343,3,WP-TUK-0003,6.430372,79.974771,46,238,3.5,69,2026-03-29T11:00:00.000Z
343,PING-000344,3,WP-TUK-0003,6.431141,79.97634,4,17,8.9,55,2026-03-29T11:30:00.000Z
344,PING-000345,3,WP-TUK-0003,6.430508,79.975431,42,293,6.5,35,2026-03-29T12:00:00.000Z
345,PING-000346,3,WP-TUK-0003,6.432353,79.97591,3,255,8.7,86,2026-03-29T12:30:00.000Z
346,PING-000347,3,WP-TUK-0003,6.431263,79.976577,1,50,6.2,89,2026-03-29T13:00:00.000Z
347,PING-000348,3,WP-TUK-0003,6.431256,79.978355,55,258,8.1,92,2026-03-29T13:30:00.000Z
348,PING-000349,3,WP-TUK-0003,6.430685,79.977428,47,299,8,46,2026-03-29T14:00:00.000Z
349,PING-000350,3,WP-TUK-0003,6.430097,79.977724,29,180,6.3,89,2026-03-29T14:30:00.000Z
350,PING-000351,3,WP-TUK-0003,6.430073,79.977845,16,233,9.4,78,2026-03-29T15:00:00.000Z
351,PING-000352,3,WP-TUK-0003,6.431751,79.977608,40,191,6.1,53,2026-03-29T15:30:00.000Z
352,PING-000353,3,WP-TUK-0003,6.43114,79.979083,59,290,7.8,24,2026-03-29T16:00:00.000Z
353,PING-000354,3,WP-TUK-0003,6.432986,79.978469,48,243,5.6,97,2026-03-30T00:30:00.000Z
354,PING-000355,3,WP-TUK-0003,6.434165,79.979343,11,210,5.5,42,2026-03-30T01:00:00.000Z
355,PING-000356,3,WP-TUK-0003,6.433125,79.980598,53,56,4.5,61,2026-03-30T01:30:00.000Z
356,PING-000357,3,WP-TUK-0003,6.431665,79.981335,42,282,5.2,99,2026-03-30T02:00:00.000Z
357,PING-000358,3,WP-TUK-0003,6.429793,79.981323,43,171,8,84,2026-03-30T02:30:00.000Z
358,PING-000359,3,WP-TUK-0003,6.431765,79.980141,32,270,9.5,26,2026-03-30T03:00:00.000Z
359,PING-000360,3,WP-TUK-0003,6.43196,79.978669,24,88,5.6,94,2026-03-30T03:30:00.000Z
360,PING-000361,3,WP-TUK-0003,6.432036,79.976687,6,9,8.1,91,2026-03-30T04:00:00.000Z
361,PING-000362,3,WP-TUK-0003,6.432415,79.976186,32,315,7.9,69,2026-03-30T04:30:00.000Z
362,PING-000363,3,WP-TUK-0003,6.430837,79.975857,27,202,3,85,2026-03-30T05:00:00.000Z
363,PING-000364,3,WP-TUK-0003,6.431719,79.976194,0,271,6.5,52,2026-03-30T05:30:00.000Z
364,PING-000365,3,WP-TUK-0003,6.429963,79.974273,42,129,9.7,95,2026-03-30T06:00:00.000Z
365,PING-000366,3,WP-TUK-0003,6.429076,79.974392,26,138,4.6,81,2026-03-30T06:30:00.000Z
366,PING-000367,3,WP-TUK-0003,6.429461,79.973887,40,69,5.2,52,2026-03-30T07:00:00.000Z
367,PING-000368,3,WP-TUK-0003,6.427785,79.974678,21,180,5.3,86,2026-03-30T07:30:00.000Z
368,PING-000369,3,WP-TUK-0003,6.427058,79.972759,27,287,6.3,73,2026-03-30T08:00:00.000Z
369,PING-000370,3,WP-TUK-0003,6.425699,79.970959,57,151,5.8,91,2026-03-30T08:30:00.000Z
370,PING-000371,3,WP-TUK-0003,6.425959,79.969261,45,152,6.7,36,2026-03-30T09:00:00.000Z
371,PING-000372,3,WP-TUK-0003,6.42564,79.969816,42,355,7.2,44,2026-03-30T09:30:00.000Z
372,PING-000373,3,WP-TUK-0003,6.426883,79.970977,29,137,7.1,29,2026-03-30T10:00:00.000Z
373,PING-000374,3,WP-TUK-0003,6.426076,79.969136,42,10,6.7,74,2026-03-30T10:30:00.000Z
374,PING-000375,3,WP-TUK-0003,6.424106,79.967985,34,67,4.7,99,2026-03-30T11:00:00.000Z
375,PING-000376,3,WP-TUK-0003,6.425149,79.966624,51,20,3.1,55,2026-03-30T11:30:00.000Z
376,PING-000377,3,WP-TUK-0003,6.423812,79.96709,16,358,7.8,81,2026-03-30T12:00:00.000Z
377,PING-000378,3,WP-TUK-0003,6.42443,79.967247,11,353,3.7,46,2026-03-30T12:30:00.000Z
378,PING-000379,3,WP-TUK-0003,6.426105,79.966484,11,273,5.4,77,2026-03-30T13:00:00.000Z
379,PING-000380,3,WP-TUK-0003,6.42742,79.967138,43,283,6.3,31,2026-03-30T13:30:00.000Z
380,PING-000381,3,WP-TUK-0003,6.428529,79.967952,21,340,7.5,99,2026-03-30T14:00:00.000Z
381,PING-000382,3,WP-TUK-0003,6.426881,79.967602,28,309,4.9,96,2026-03-30T14:30:00.000Z
382,PING-000383,3,WP-TUK-0003,6.426955,79.968234,20,349,6.7,51,2026-03-30T15:00:00.000Z
383,PING-000384,3,WP-TUK-0003,6.4264,79.967565,43,352,6.4,35,2026-03-30T15:30:00.000Z
384,PING-000385,3,WP-TUK-0003,6.427022,79.96694,26,48,4.1,94,2026-03-30T16:00:00.000Z
385,PING-000386,3,WP-TUK-0003,6.427189,79.966455,54,59,9.5,57,2026-03-31T00:30:00.000Z
386,PING-000387,3,WP-TUK-0003,6.426697,79.966566,54,343,9.6,89,2026-03-31T01:00:00.000Z
387,PING-000388,3,WP-TUK-0003,6.426035,79.966067,26,41,10,47,2026-03-31T01:30:00.000Z
388,PING-000389,3,WP-TUK-0003,6.427232,79.964769,32,205,4.2,44,2026-03-31T02:00:00.000Z
389,PING-000390,3,WP-TUK-0003,6.427292,79.963155,35,254,7.8,78,2026-03-31T02:30:00.000Z
390,PING-000391,3,WP-TUK-0003,6.425666,79.962627,4,219,6.9,80,2026-03-31T03:00:00.000Z
391,PING-000392,3,WP-TUK-0003,6.425104,79.962849,12,146,6.2,37,2026-03-31T03:30:00.000Z
392,PING-000393,3,WP-TUK-0003,6.425807,79.96123,0,154,6.1,33,2026-03-31T04:00:00.000Z
393,PING-000394,3,WP-TUK-0003,6.427686,79.959305,4,355,6.5,80,2026-03-31T04:30:00.000Z
394,PING-000395,3,WP-TUK-0003,6.428146,79.95863,46,300,9.8,46,2026-03-31T05:00:00.000Z
395,PING-000396,3,WP-TUK-0003,6.427073,79.95854,4,196,8.2,89,2026-03-31T05:30:00.000Z
396,PING-000397,3,WP-TUK-0003,6.428134,79.959617,35,290,7.5,24,2026-03-31T06:00:00.000Z
397,PING-000398,3,WP-TUK-0003,6.42674,79.960839,34,226,9.7,97,2026-03-31T06:30:00.000Z
398,PING-000399,3,WP-TUK-0003,6.425125,79.958915,41,181,7.6,31,2026-03-31T07:00:00.000Z
399,PING-000400,3,WP-TUK-0003,6.423232,79.96059,29,233,7.4,60,2026-03-31T07:30:00.000Z
400,PING-000401,3,WP-TUK-0003,6.422137,79.959792,23,33,5.1,39,2026-03-31T08:00:00.000Z
401,PING-000402,3,WP-TUK-0003,6.423011,79.961408,40,285,5.7,60,2026-03-31T08:30:00.000Z
402,PING-000403,3,WP-TUK-0003,6.424876,79.962115,20,139,7.9,56,2026-03-31T09:00:00.000Z
403,PING-000404,3,WP-TUK-0003,6.424138,79.962351,8,102,9.5,64,2026-03-31T09:30:00.000Z
404,PING-000405,3,WP-TUK-0003,6.424907,79.963137,30,64,5.8,91,2026-03-31T10:00:00.000Z
405,PING-000406,3,WP-TUK-0003,6.423524,79.963308,55,240,9.1,74,2026-03-31T10:30:00.000Z
406,PING-000407,3,WP-TUK-0003,6.422147,79.962127,37,315,5.5,35,2026-03-31T11:00:00.000Z
407,PING-000408,3,WP-TUK-0003,6.422285,79.962871,27,84,7.3,90,2026-03-31T11:30:00.000Z
408,PING-000409,3,WP-TUK-0003,6.423866,79.961135,17,39,8.5,57,2026-03-31T12:00:00.000Z
409,PING-000410,3,WP-TUK-0003,6.423312,79.960498,30,145,8.6,34,2026-03-31T12:30:00.000Z
410,PING-000411,3,WP-TUK-0003,6.425189,79.960231,32,0,6.7,91,2026-03-31T13:00:00.000Z
411,PING-000412,3,WP-TUK-0003,6.424631,79.959455,11,131,8.2,43,2026-03-31T13:30:00.000Z
412,PING-000413,3,WP-TUK-0003,6.424509,79.96041,59,150,4.7,94,2026-03-31T14:00:00.000Z
413,PING-000414,3,WP-TUK-0003,6.425352,79.961987,25,347,4.6,64,2026-03-31T14:30:00.000Z
414,PING-000415,3,WP-TUK-0003,6.426135,79.961768,37,91,6.8,27,2026-03-31T15:00:00.000Z
415,PING-000416,3,WP-TUK-0003,6.425525,79.961226,53,61,5,47,2026-03-31T15:30:00.000Z
416,PING-000417,3,WP-TUK-0003,6.425181,79.959952,51,314,5.3,86,2026-03-31T16:00:00.000Z
417,PING-000418,3,WP-TUK-0003,6.424475,79.960833,42,139,9.6,60,2026-04-01T00:30:00.000Z
418,PING-000419,3,WP-TUK-0003,6.42624,79.960146,26,343,6,88,2026-04-01T01:00:00.000Z
419,PING-000420,3,WP-TUK-0003,6.424346,79.961343,21,263,9.9,80,2026-04-01T01:30:00.000Z
420,PING-000421,3,WP-TUK-0003,6.422969,79.961525,15,135,9.1,62,2026-04-01T02:00:00.000Z
421,PING-000422,3,WP-TUK-0003,6.422467,79.96301,52,58,5.1,87,2026-04-01T02:30:00.000Z
422,PING-000423,3,WP-TUK-0003,6.421526,79.963713,55,65,9.6,33,2026-04-01T03:00:00.000Z
423,PING-000424,3,WP-TUK-0003,6.422011,79.961737,46,4,5.8,57,2026-04-01T03:30:00.000Z
424,PING-000425,3,WP-TUK-0003,6.421962,79.960653,2,73,4.7,25,2026-04-01T04:00:00.000Z
425,PING-000426,3,WP-TUK-0003,6.420495,79.960121,37,36,3.4,21,2026-04-01T04:30:00.000Z
426,PING-000427,3,WP-TUK-0003,6.418637,79.961986,44,230,6.6,25,2026-04-01T05:00:00.000Z
427,PING-000428,3,WP-TUK-0003,6.417441,79.960434,45,150,7,21,2026-04-01T05:30:00.000Z
428,PING-000429,3,WP-TUK-0003,6.41643,79.959183,2,102,10,80,2026-04-01T06:00:00.000Z
429,PING-000430,3,WP-TUK-0003,6.415996,79.957635,56,280,9,86,2026-04-01T06:30:00.000Z
430,PING-000431,3,WP-TUK-0003,6.414581,79.955901,25,349,6.3,31,2026-04-01T07:00:00.000Z
431,PING-000432,3,WP-TUK-0003,6.414622,79.956483,53,167,8.8,62,2026-04-01T07:30:00.000Z
432,PING-000433,3,WP-TUK-0003,6.415998,79.95742,59,168,8.1,48,2026-04-01T08:00:00.000Z
433,PING-000434,3,WP-TUK-0003,6.416568,79.956823,48,357,9.6,85,2026-04-01T08:30:00.000Z
434,PING-000435,3,WP-TUK-0003,6.416401,79.956565,3,325,5.9,61,2026-04-01T09:00:00.000Z
435,PING-000436,3,WP-TUK-0003,6.415047,79.956182,6,168,5.9,86,2026-04-01T09:30:00.000Z
436,PING-000437,3,WP-TUK-0003,6.413331,79.957444,58,188,6,33,2026-04-01T10:00:00.000Z
437,PING-000438,3,WP-TUK-0003,6.41417,79.957177,26,307,7.7,33,2026-04-01T10:30:00.000Z
438,PING-000439,3,WP-TUK-0003,6.412905,79.957943,58,299,5.9,36,2026-04-01T11:00:00.000Z
439,PING-000440,3,WP-TUK-0003,6.411947,79.956313,6,230,9.9,39,2026-04-01T11:30:00.000Z
440,PING-000441,3,WP-TUK-0003,6.41323,79.956538,25,252,5.5,34,2026-04-01T12:00:00.000Z
441,PING-000442,3,WP-TUK-0003,6.414674,79.958139,58,58,5.9,37,2026-04-01T12:30:00.000Z
442,PING-000443,3,WP-TUK-0003,6.413988,79.959307,58,328,6.8,83,2026-04-01T13:00:00.000Z
443,PING-000444,3,WP-TUK-0003,6.414156,79.958611,22,223,7.4,54,2026-04-01T13:30:00.000Z
444,PING-000445,3,WP-TUK-0003,6.41526,79.958729,7,88,6.5,97,2026-04-01T14:00:00.000Z
445,PING-000446,3,WP-TUK-0003,6.413917,79.959579,37,155,6.8,31,2026-04-01T14:30:00.000Z
446,PING-000447,3,WP-TUK-0003,6.415155,79.958103,9,267,7,45,2026-04-01T15:00:00.000Z
447,PING-000448,3,WP-TUK-0003,6.415956,79.956442,6,351,9,77,2026-04-01T15:30:00.000Z
448,PING-000449,3,WP-TUK-0003,6.414563,79.954728,15,268,4.3,20,2026-04-01T16:00:00.000Z
449,PING-000450,3,WP-TUK-0003,6.416307,79.956478,32,195,8.9,67,2026-04-02T00:30:00.000Z
450,PING-000451,3,WP-TUK-0003,6.41587,79.955957,43,223,4.6,51,2026-04-02T01:00:00.000Z
451,PING-000452,3,WP-TUK-0003,6.417063,79.956477,47,334,9.3,22,2026-04-02T01:30:00.000Z
452,PING-000453,3,WP-TUK-0003,6.415587,79.95743,32,155,7.5,41,2026-04-02T02:00:00.000Z
453,PING-000454,3,WP-TUK-0003,6.415606,79.95663,8,216,5.7,72,2026-04-02T02:30:00.000Z
454,PING-000455,3,WP-TUK-0003,6.416201,79.956189,3,292,5.9,54,2026-04-02T03:00:00.000Z
455,PING-000456,3,WP-TUK-0003,6.41473,79.955011,1,31,8.7,48,2026-04-02T03:30:00.000Z
456,PING-000457,3,WP-TUK-0003,6.413816,79.954737,31,265,7.3,36,2026-04-02T04:00:00.000Z
457,PING-000458,3,WP-TUK-0003,6.41518,79.953881,22,142,4.2,27,2026-04-02T04:30:00.000Z
458,PING-000459,3,WP-TUK-0003,6.414891,79.955065,56,100,8.2,33,2026-04-02T05:00:00.000Z
459,PING-000460,3,WP-TUK-0003,6.41402,79.953098,43,147,8.3,64,2026-04-02T05:30:00.000Z
460,PING-000461,3,WP-TUK-0003,6.414397,79.95482,51,30,3.2,20,2026-04-02T06:00:00.000Z
461,PING-000462,3,WP-TUK-0003,6.413056,79.954419,16,275,4,43,2026-04-02T06:30:00.000Z
462,PING-000463,3,WP-TUK-0003,6.41414,79.9553,30,15,7.9,54,2026-04-02T07:00:00.000Z
463,PING-000464,3,WP-TUK-0003,6.412158,79.956459,47,249,6.6,92,2026-04-02T07:30:00.000Z
464,PING-000465,3,WP-TUK-0003,6.411139,79.955416,11,229,8,35,2026-04-02T08:00:00.000Z
465,PING-000466,3,WP-TUK-0003,6.411782,79.956717,15,334,3.5,87,2026-04-02T08:30:00.000Z
466,PING-000467,3,WP-TUK-0003,6.41258,79.955808,19,15,3.3,83,2026-04-02T09:00:00.000Z
467,PING-000468,3,WP-TUK-0003,6.413111,79.956197,25,137,7.7,65,2026-04-02T09:30:00.000Z
468,PING-000469,3,WP-TUK-0003,6.414193,79.956405,36,289,5.3,82,2026-04-02T10:00:00.000Z
469,PING-000470,3,WP-TUK-0003,6.415313,79.954897,7,106,7.6,44,2026-04-02T10:30:00.000Z
470,PING-000471,3,WP-TUK-0003,6.414207,79.95332,12,126,4.5,51,2026-04-02T11:00:00.000Z
471,PING-000472,3,WP-TUK-0003,6.412606,79.954419,52,233,8.8,44,2026-04-02T11:30:00.000Z
472,PING-000473,3,WP-TUK-0003,6.411151,79.956162,37,85,3,65,2026-04-02T12:00:00.000Z
473,PING-000474,3,WP-TUK-0003,6.41086,79.956429,30,113,4.2,26,2026-04-02T12:30:00.000Z
474,PING-000475,3,WP-TUK-0003,6.41033,79.957958,8,18,3.3,59,2026-04-02T13:00:00.000Z
475,PING-000476,3,WP-TUK-0003,6.408726,79.956612,44,20,10,52,2026-04-02T13:30:00.000Z
476,PING-000477,3,WP-TUK-0003,6.407666,79.955678,40,151,9.1,58,2026-04-02T14:00:00.000Z
477,PING-000478,3,WP-TUK-0003,6.409021,79.955772,36,191,5.6,90,2026-04-02T14:30:00.000Z
478,PING-000479,3,WP-TUK-0003,6.407752,79.956416,53,7,3.4,22,2026-04-02T15:00:00.000Z
479,PING-000480,3,WP-TUK-0003,6.406233,79.956768,25,31,9.5,35,2026-04-02T15:30:00.000Z
480,PING-000481,3,WP-TUK-0003,6.404747,79.956553,32,268,9,42,2026-04-02T16:00:00.000Z
481,PING-000482,3,WP-TUK-0003,6.405147,79.955621,46,320,6.1,65,2026-04-03T00:30:00.000Z
482,PING-000483,3,WP-TUK-0003,6.407053,79.955614,52,122,5.5,49,2026-04-03T01:00:00.000Z
483,PING-000484,3,WP-TUK-0003,6.407863,79.954638,59,331,7.9,69,2026-04-03T01:30:00.000Z
484,PING-000485,3,WP-TUK-0003,6.409419,79.955533,51,132,6,20,2026-04-03T02:00:00.000Z
485,PING-000486,3,WP-TUK-0003,6.408972,79.956189,28,63,3.6,34,2026-04-03T02:30:00.000Z
486,PING-000487,3,WP-TUK-0003,6.409518,79.95632,52,259,5.3,48,2026-04-03T03:00:00.000Z
487,PING-000488,3,WP-TUK-0003,6.409484,79.957662,50,277,9.9,60,2026-04-03T03:30:00.000Z
488,PING-000489,3,WP-TUK-0003,6.409911,79.957812,5,328,4.4,61,2026-04-03T04:00:00.000Z
489,PING-000490,3,WP-TUK-0003,6.411022,79.955952,53,266,5.4,53,2026-04-03T04:30:00.000Z
